DWM_CODE,DWM_NAME,UniqueID,AU_ID,Sta2AUPos,caseWtrBdy,caseAUname,establish
74,BOSTON HARBOR: Weymouth & Weir,W2664,MA74-05,Direct,weymouth back river,weymouth back river,2016
74,BOSTON HARBOR: Weymouth & Weir,W2665,MA74-05,Direct,weymouth back river,weymouth back river,2016
51,BLACKSTONE,W2666,MA51079,Direct,kettle brook reservoir no. 1,kettle brook reservoir no. 1,2017
51,BLACKSTONE,W2667,MA51079,Direct,kettle brook reservoir no. 1,kettle brook reservoir no. 1,2017
82,CONCORD (SuAsCo),W2668,MA82048,Direct,gleasons pond,gleasons pond,2017
82,CONCORD (SuAsCo),W2669,MA82048,Direct,gleasons pond,gleasons pond,2017
72,CHARLES,W2670,MA72014,Direct,cambridge reservoir,cambridge reservoir,2017
72,CHARLES,W2671,MA72014,Direct,cambridge reservoir,cambridge reservoir,2017
82,CONCORD (SuAsCo),W2672,MA82011,Direct,boons pond,boons pond,2017
82,CONCORD (SuAsCo),W2673,MA82011,Direct,boons pond,boons pond,2017
84,MERRIMACK,W2674,MA84044,Direct,nabnasset pond,nabnasset pond,2017
84,MERRIMACK,W2675,MA84044,Direct,nabnasset pond,nabnasset pond,2017
51,BLACKSTONE,W2676,MA51031,Direct,crystal lake,crystal lake,2017
51,BLACKSTONE,W2677,MA51031,Direct,crystal lake,crystal lake,2017
84,MERRIMACK,W2678,MA84010,Direct,crystal lake,crystal lake,2017
84,MERRIMACK,W2679,MA84010,Direct,crystal lake,crystal lake,2017
84,MERRIMACK,W2680,MA84A-06,Indirect,upper artichoke reservoir, ,2017
84,MERRIMACK,W2681,MA84A-06,Indirect,upper artichoke reservoir, ,2017
82,CONCORD (SuAsCo),W2682,MA82106,Direct,sudbury reservoir,sudbury reservoir,2017
82,CONCORD (SuAsCo),W2683,MA82106,Direct,sudbury reservoir,sudbury reservoir,2017
82,CONCORD (SuAsCo),W2684,MA82059,Direct,heart pond,heart pond,2017
82,CONCORD (SuAsCo),W2685,MA82059,Direct,heart pond,heart pond,2017
81,NASHUA,W2686,MA81038,Direct,fall brook reservoir,fall brook reservoir,2017
81,NASHUA,W2687,MA81038,Direct,fall brook reservoir,fall brook reservoir,2017
81,NASHUA,W2688,MA81111,Direct,robbins pond,robbins pond,2017
81,NASHUA,W2689,MA81111,Direct,robbins pond,robbins pond,2017
82,CONCORD (SuAsCo),W2690,MA82070,Direct,little chauncy pond,little chauncy pond,2017
82,CONCORD (SuAsCo),W2691,MA82070,Direct,little chauncy pond,little chauncy pond,2017
81,NASHUA,W2692,MA81146,Direct,wachusett lake,wachusett lake,2017
81,NASHUA,W2693,MA81146,Direct,wachusett lake,wachusett lake,2017
51,BLACKSTONE,W2694,MA51130,Direct,reservoir no. 6,reservoir no. 6,2017
51,BLACKSTONE,W2695,MA51130,Direct,reservoir no. 6,reservoir no. 6,2017
84,MERRIMACK,W2696,MA84096,Indirect,stodge meadow pond, ,2017
84,MERRIMACK,W2697,MA84096,Indirect,stodge meadow pond, ,2017
72,CHARLES,W2698,MA72092,Direct,lake pearl,lake pearl,2017
81,NASHUA,W2699, ,neither,lily pond, ,2017
81,NASHUA,W2700, ,neither,lily pond, ,2017
93,NORTH COASTAL,W2701,MA93084,Direct,walden pond,walden pond,2017
93,NORTH COASTAL,W2702,MA93084,Direct,walden pond,walden pond,2017
73,BOSTON HARBOR: Neponset,W2703,MA73043,Direct,ponkapoag pond,ponkapoag pond,2017
71,BOSTON HARBOR: Mystic,W2704,MA71-13,Indirect,south reservoir, ,2017
71,BOSTON HARBOR: Mystic,W2705,MA71-13,Indirect,south reservoir, ,2017
82,CONCORD (SuAsCo),W2706,MA82B-13,Indirect,barkers pond, ,2017
82,CONCORD (SuAsCo),W2707,MA82B-13,Indirect,barkers pond, ,2017
81,NASHUA,W2708,MA81026,Direct,lower crow hill pond,lower crow hill pond,2017
81,NASHUA,W2709,MA81026,Direct,lower crow hill pond,lower crow hill pond,2017
92,IPSWICH,W2710,MA92019,Direct,field pond,field pond,2017
92,IPSWICH,W2711,MA92019,Direct,field pond,field pond,2017
81,NASHUA,W2712,MA81043,Direct,fitchburg reservoir,fitchburg reservoir,2017
81,NASHUA,W2713,MA81043,Direct,fitchburg reservoir,fitchburg reservoir,2017
81,NASHUA,W2714,MA81046,Direct,fort pond,fort pond,2017
92,IPSWICH,W2715,MA92063,Direct,stiles pond,stiles pond,2017
92,IPSWICH,W2716,MA92063,Direct,stiles pond,stiles pond,2017
82,CONCORD (SuAsCo),W2717,MA82007,Direct,bartlett pond,bartlett pond,2017
82,CONCORD (SuAsCo),W2718,MA82007,Direct,bartlett pond,bartlett pond,2017
32,WESTFIELD,W2719,MA32-65,Direct,middle branch westfield river,middle branch westfield river,2017
31,FARMINGTON,W2720,MA31-16,Direct,hubbard brook,hubbard brook,2017
31,FARMINGTON,W2721,MA31-15,Direct,valley brook,valley brook,2017
34,CONNECTICUT,W2722,MA34-57,Direct,shattuck brook,shattuck brook,2017
32,WESTFIELD,W2723,MA32-22,Direct,potash brook,potash brook,2017
32,WESTFIELD,W2724,MA32-22,Direct,potash brook,potash brook,2017
32,WESTFIELD,W2725,MA32-22,Direct,potash brook,potash brook,2017
32,WESTFIELD,W2726,MA32-22,Direct,potash brook,potash brook,2017
21,HOUSATONIC,W2727,MA21003,Direct,ashley lake,ashley lake,2016
74,BOSTON HARBOR: Weymouth & Weir,W2728,MA74-06,Direct,cochato river,cochato river,2017
74,BOSTON HARBOR: Weymouth & Weir,W2729,MA74-06,Direct,cochato river,cochato river,2017
74,BOSTON HARBOR: Weymouth & Weir,W2730,MA74-23,Direct,mary lee brook,mary lee brook,2017
74,BOSTON HARBOR: Weymouth & Weir,W2731,MA74-06,Direct,cochato river,cochato river,2017
74,BOSTON HARBOR: Weymouth & Weir,W2732,MA74-28,Direct,farm river,farm river,2017
74,BOSTON HARBOR: Weymouth & Weir,W2733,MA74-08,Direct,monatiquot river,monatiquot river,2017
61,MOUNT HOPE BAY (SHORE),W2734,MA61-04,Indirect,unnamed tributary, ,2017
73,BOSTON HARBOR: Neponset,W2735,MA73-05,Direct,east branch,east branch,2017
73,BOSTON HARBOR: Neponset,W2736,MA73-05,Direct,east branch,east branch,2017
73,BOSTON HARBOR: Neponset,W2737,MA73-01,Direct,neponset river,neponset river,2017
73,BOSTON HARBOR: Neponset,W2738,MA73-23,Indirect,unnamed tributary, ,2017
53,NARRAGANSETT BAY (SHORE),W2739,MA53-17,Indirect,unnamed tributary, ,2017
52,TEN MILE,W2740,MA52-08,Direct,sevenmile river,sevenmile river,2017
94,SOUTH COASTAL,W2741,MA94-27,Direct,third herring brook,third herring brook,2017
62,TAUNTON,W2742,MA62-56,Direct,threemile river,threemile river,2017
62,TAUNTON,W2743,MA62-56,Direct,threemile river,threemile river,2017
32,WESTFIELD,W2744,MA32-01,Direct,west branch westfield river,west branch westfield river,2017
32,WESTFIELD,W2745,MA32-13,Direct,west branch,west falls branch,2017
32,WESTFIELD,W2746,MA32-14,Direct,watts stream,watts stream,2017
32,WESTFIELD,W2747,MA32-15,Direct,wards stream,wards stream,2017
32,WESTFIELD,W2748,MA32-19,Direct,yokum brook,yokum brook,2017
32,WESTFIELD,W2749,MA32-20,Direct,walker brook,walker brook,2017
32,WESTFIELD,W2750,MA32-32,Direct,kinne brook,kinne brook,2017
32,WESTFIELD,W2751,MA32-37,Direct,ashley brook,ashley brook,2017
32,WESTFIELD,W2752,MA32-40,Direct,moose meadow brook,moose meadow brook,2017
32,WESTFIELD,W2753,MA32-41,Direct,moose meadow brook,moose meadow brook,2017
32,WESTFIELD,W2754,MA32-41,Direct,moose meadow brook,moose meadow brook,2017
32,WESTFIELD,W2755,MA32-47,Direct,tower brook,tower brook,2017
32,WESTFIELD,W2756,MA32-48,Direct,stones brook,stones brook,2017
32,WESTFIELD,W2757,MA32-48,Direct,stones brook,stones brook,2017
32,WESTFIELD,W2758,MA32-49,Direct,mill brook,mill brook,2017
32,WESTFIELD,W2759,MA32-49,Direct,mill brook,mill brook,2017
32,WESTFIELD,W2760,MA32-49,Direct,mill brook,mill brook,2017
32,WESTFIELD,W2761,MA32-51,Direct,westfield brook,westfield brook,2017
32,WESTFIELD,W2762,MA32-51,Direct,westfield brook,westfield brook,2017
32,WESTFIELD,W2763,MA32-51,Direct,westfield brook,westfield brook,2017
32,WESTFIELD,W2764,MA32-52,Direct,shaw brook,shaw brook,2017
32,WESTFIELD,W2765,MA32-60,Direct,stage brook,stage brook,2017
32,WESTFIELD,W2766,MA32-30,Direct,roaring brook,roaring brook,2017
32,WESTFIELD,W2767,MA32-61,Direct,roaring brook,roaring brook,2017
31,FARMINGTON,W2768,MA31-01,Direct,west branch farmington river,west branch farmington river,2017
32,WESTFIELD,W2769,MA32-04,Direct,westfield river,westfield river,2017
32,WESTFIELD,W2770,MA32-04,Direct,westfield river,westfield river,2017
62,TAUNTON,W2771,MA62119,Direct,monponsett pond,"monponsett pond, west basin",2017
73,BOSTON HARBOR: Neponset,W2772,MA73-02,Direct,neponset river,neponset river,2017
96,CAPE COD,W2773,MA96356,Direct,mill pond,mill pond,2018
96,CAPE COD,W2774,MA96356,Direct,mill pond,mill pond,2018
61,MOUNT HOPE BAY (SHORE),W2775,MA61006,Direct,south watuppa pond,south watuppa pond,2018
61,MOUNT HOPE BAY (SHORE),W2776,MA61006,Direct,south watuppa pond,south watuppa pond,2018
62,TAUNTON,W2777,MA62001,Direct,ames long pond,ames long pond,2018
62,TAUNTON,W2778,MA62042,Direct,cleveland pond,cleveland pond,2018
62,TAUNTON,W2779,MA62042,Direct,cleveland pond,cleveland pond,2018
62,TAUNTON,W2780,MA62162,Direct,robbins pond,robbins pond,2018
62,TAUNTON,W2781,MA62162,Direct,robbins pond,robbins pond,2018
62,TAUNTON,W2782,MA62205,Direct,watson pond,watson pond,2018
94,SOUTH COASTAL,W2783,MA94027,Direct,cooks pond,cooks pond,2018
94,SOUTH COASTAL,W2784,MA94027,Direct,cooks pond,cooks pond,2018
94,SOUTH COASTAL,W2785,MA94040,Direct,fresh pond,fresh pond,2018
94,SOUTH COASTAL,W2786,MA94043,Direct,furnace pond,furnace pond,2018
94,SOUTH COASTAL,W2787,MA94074,Direct,island pond,island pond,2018
94,SOUTH COASTAL,W2788,MA94074,Direct,island pond,island pond,2018
95,BUZZARDS BAY,W2789,MA95051,Direct,ezekiel pond,ezekiel pond,2018
95,BUZZARDS BAY,W2790,MA95051,Direct,ezekiel pond,ezekiel pond,2018
95,BUZZARDS BAY,W2791,MA95100,Direct,marys pond,marys pond,2018
95,BUZZARDS BAY,W2792,MA95100,Direct,marys pond,marys pond,2018
95,BUZZARDS BAY,W2793,MA95115,Direct,wankinco river/parker mills pond,parker mills pond,2018
81,NASHUA,W2794,MA81-16,Direct,catacoonamug brook,catacoonamug brook,2021
81,NASHUA,W2795,MA81-02,Direct,north nashua river,north nashua river,2021
95,BUZZARDS BAY,W2796,MA95178,Direct,halfway pond,halfway pond,2018
95,BUZZARDS BAY,W2797,MA95178,Direct,halfway pond,halfway pond,2018
96,CAPE COD,W2798,MA96043,Direct,coonamessett pond,coonamessett pond,2018
96,CAPE COD,W2799,MA96043,Direct,coonamessett pond,coonamessett pond,2018
96,CAPE COD,W2800,MA96140,Direct,hinckleys pond,hinckleys pond,2018
96,CAPE COD,W2801,MA96-no seg ,neither,jemima pond, ,2018
96,CAPE COD,W2802,MA96-no seg ,neither,jemima pond, ,2018
96,CAPE COD,W2803,MA96180,Direct,long pond,long pond,2018
96,CAPE COD,W2804,MA96180,Direct,long pond,long pond,2018
96,CAPE COD,W2805,MA96-no seg ,neither,long pond, ,2018
96,CAPE COD,W2806,MA96-no seg ,neither,long pond, ,2018
96,CAPE COD,W2807,MA96194,Direct,mashpee pond,mashpee pond,2018
96,CAPE COD,W2808,MA96293,Direct,shubael pond,shubael pond,2018
96,CAPE COD,W2809,MA96293,Direct,shubael pond,shubael pond,2018
96,CAPE COD,W2810,MA96309,Direct,stillwater pond,stillwater pond,2018
96,CAPE COD,W2811,MA96309,Direct,stillwater pond,stillwater pond,2018
96,CAPE COD,W2812,MA96338,Direct,white pond,white pond,2018
96,CAPE COD,W2813,MA96338,Direct,white pond,white pond,2018
96,CAPE COD,W2814,MA96134,Indirect,williams pond, ,2018
96,CAPE COD,W2815,MA96134,Indirect,williams pond, ,2018
97,ISLANDS,W2816,MA97-22,Direct,mill brook,mill brook,2018
97,ISLANDS,W2817,MA97-23,Direct,paint mill brook,paint mill brook,2018
97,ISLANDS,W2818,MA97-36,Direct,witch brook,witch brook,2018
97,ISLANDS,W2819,MA97-37,Direct,roaring brook,roaring brook,2018
31,FARMINGTON,W2820,MA31-03,Direct,clam river,clam river,2018
31,FARMINGTON,W2821,MA31-03,Direct,clam river,clam river,2018
31,FARMINGTON,W2822,MA31-03,Direct,clam river,clam river,2018
31,FARMINGTON,W2823,MA31-14,Direct,sandy brook,sandy brook,2018
32,WESTFIELD,W2824,MA32-58,Direct,arm brook,arm brook,2018
31,FARMINGTON,W2825,MA31-27,Direct,spectacle pond brook,spectacle pond brook,2018
31,FARMINGTON,W2826,MA31-33,Direct,pond brook,pond brook,2018
32,WESTFIELD,W2827,MA32-38,Direct,cook brook,cook brook,2018
31,FARMINGTON,W2828,MA31-09,Direct,unnamed tributary,unnamed tributary,2018
62,TAUNTON,W2829,MA62-35,Direct,hockomock river,hockomock river,2019
62,TAUNTON,W2830,MA62-31,Direct,mulberry meadow brook,mulberry meadow brook,2019
62,TAUNTON,W2831,MA62-12,Direct,town river,town river,2019
62,TAUNTON,W2832,MA62-31,Direct,mulberry meadow brook,mulberry meadow brook,2019
62,TAUNTON,W2833,MA62-66,Direct,canoe river,canoe river,2019
62,TAUNTON,W2834,MA62-24,Direct,winnetuxet river,winnetuxet river,2019
62,TAUNTON,W2835,MA62-56,Direct,threemile river,threemile river,2019
62,TAUNTON,W2836,MA62-36,Direct,sawmill brook,sawmill brook,2019
71,BOSTON HARBOR: Mystic,W2837,MA71040,Direct,spy pond,spy pond,2019
62,TAUNTON,W2838,MA62-53,Direct,segreganset river,segreganset river,2019
71,BOSTON HARBOR: Mystic,W2839,MA71040,Direct,spy pond,spy pond,2019
95,BUZZARDS BAY,W2840,MA95-32,Direct,acushnet river,acushnet river,2018
94,SOUTH COASTAL,W2841,MA94-27,Indirect,copeland tannery brook, ,2018
34,CONNECTICUT,W2842,MA34-55,Direct,mill brook,mill brook,2019
34,CONNECTICUT,W2843,MA34-24,Direct,mill river,mill river,2019
34,CONNECTICUT,W2844,MA34-36,Direct,bloody brook,bloody brook,2019
34,CONNECTICUT,W2845,MA34-27,Direct,fort river,fort river,2018
34,CONNECTICUT,W2846,MA34-34,Direct,cushman brook,cushman brook,2019
34,CONNECTICUT,W2847,MA34-31,Direct,unnamed tributary,unnamed tributary,2019
34,CONNECTICUT,W2848,MA34-06,Indirect,lampson brook, ,2019
34,CONNECTICUT,W2849,MA34-07,Direct,bachelor brook,bachelor brook,2019
34,CONNECTICUT,W2850,MA34-100,Direct,elmer brook,elmer brook,2019
34,CONNECTICUT,W2851,MA34-11,Indirect,unnamed tributary, ,2019
34,CONNECTICUT,W2852,MA34-42,Direct,buttery brook,buttery brook,2019
34,CONNECTICUT,W2853,MA34-05,Indirect,unnamed tributary, ,2019
34,CONNECTICUT,W2854,MA34-62,Direct,russellville brook,russellville brook,2019
34,CONNECTICUT,W2855,MA34-60,Direct,unnamed tributary,unnamed tributary,2019
34,CONNECTICUT,W2856,MA34-33,Direct,fall river,fall river,2018
33,DEERFIELD,W2857,MA33-29,Direct,green river,green river,2018
33,DEERFIELD,W2858,MA33-30,Direct,green river,green river,2018
34,CONNECTICUT,W2859,MA34-24,Direct,mill river,mill river,2018
34,CONNECTICUT,W2860,MA34-11,Direct,manhan river,manhan river,2018
34,CONNECTICUT,W2861,MA34-61,Direct,hop brook,hop brook,2019
34,CONNECTICUT,W2862,MA34-61,Direct,hop brook,hop brook,2019
34,CONNECTICUT,W2863,MA34-09,Direct,long plain brook,long plain brook,2019
34,CONNECTICUT,W2864,MA34-91,Direct,louisiana brook,louisiana brook,2019
34,CONNECTICUT,W2865,MA34-80,Direct,roaring brook,roaring brook,2019
34,CONNECTICUT,W2866,MA34-40,Direct,sawmill river,sawmill river,2019
81,NASHUA,W2867,MA81-64,Direct,reedy meadow brook,reedy meadow brook,2021
81,NASHUA,W2868,MA81-20,Indirect,unnamed tributary, ,2021
81,NASHUA,W2869,MA81-86,Direct,unnamed tributary,unnamed tributary,2021
34,CONNECTICUT,W2870,MA34-65,Direct,unnamed tributary,unnamed tributary,2019
34,CONNECTICUT,W2871,MA34-73,Direct,unnamed tributary,unnamed tributary,2019
34,CONNECTICUT,W2872,MA34-74,Direct,unnamed tributary,unnamed tributary,2019
34,CONNECTICUT,W2873,MA34-87,Direct,unnamed tributary,unnamed tributary,2019
34,CONNECTICUT,W2874,MA34-69,Direct,brewer brook,brewer brook,2019
34,CONNECTICUT,W2875,MA34-10,Direct,manhan river,manhan river,2019
34,CONNECTICUT,W2876,MA34-10,Direct,manhan river,manhan river,2019
34,CONNECTICUT,W2877,MA34-66,Direct,parsons brook,parsons brook,2019
34,CONNECTICUT,W2878,MA34-66,Direct,parsons brook,parsons brook,2019
34,CONNECTICUT,W2879,MA34-92,Direct,red brook,red brook,2019
34,CONNECTICUT,W2880,MA34-79,Direct,roaring brook,roaring brook,2019
34,CONNECTICUT,W2881,MA34-68,Direct,roberts meadow brook,roberts meadow brook,2019
34,CONNECTICUT,W2882,MA34-68,Direct,roberts meadow brook,roberts meadow brook,2019
34,CONNECTICUT,W2883,MA34-77,Direct,unnamed tributary,unnamed tributary,2019
34,CONNECTICUT,W2884,MA34-89,Direct,west wait brook,west wait brook,2019
34,CONNECTICUT,W2885,MA34-14,Direct,white brook,white brook,2019
81,NASHUA,W2886,MA81-31,Direct,stillwater river,stillwater river,2019
81,NASHUA,W2887,MA81-36,Direct,mulpus brook,mulpus brook,2019
81,NASHUA,W2888,MA81-18,Direct,mason brook,mason brook,2019
92,IPSWICH,W2889,MA92-13,Indirect,unnamed tributary, ,2019
92,IPSWICH,W2890,MA92-18,Direct,gravelly brook, ,2019
31,FARMINGTON,W2891,MA31-16,Direct,hubbard brook,hubbard brook,2019
31,FARMINGTON,W2892,MA31-30,Direct,pond brook,pond brook,2019
13,HUDSON: Bashbish,W2893,MA13-01,Indirect,ashley hill brook, ,2019
62,TAUNTON,W2894,MA62-61,Direct,wading river,wading river,2019
35,MILLERS,W2895,MA35-16,Direct,keyup brook,keyup brook,2019
34,CONNECTICUT,W2896,MA34-35,Direct,amethyst brook,amethyst brook,2019
34,CONNECTICUT,W2897,MA34-34,Indirect,doolittle brook, ,2019
34,CONNECTICUT,W2898,MA34-80,Direct,roaring brook,roaring brook,2019
36,CHICOPEE,W2899,MA36-35,Indirect,rutland brook, ,2019
36,CHICOPEE,W2900,MA36-36,Direct,canesto brook,canesto brook,2019
36,CHICOPEE,W2901,MA36-13,Indirect,great brook, ,2019
41,QUINEBAUG,W2902,MA41-28,Direct,breakneck brook,breakneck brook,2019
41,QUINEBAUG,W2903,MA41-22,Direct,rocky brook,rocky brook,2019
51,BLACKSTONE,W2904,MA51-54,Direct,unnamed tributary,unnamed tributary,2019
51,BLACKSTONE,W2905,MA51-24,Direct,scadden brook,scadden brook,2019
51,BLACKSTONE,W2906,MA51-47,Direct,warren brook,warren brook,2019
32,WESTFIELD,W2907,MA32-04,Direct,westfield river,westfield river,2019
32,WESTFIELD,W2908,MA32-65,Indirect,trout brook, ,2019
32,WESTFIELD,W2909,MA32-18,Direct,shaker mill brook,shaker mill brook,2019
62,TAUNTON,W2910,MA62-60,Indirect,unnamed tributary, ,2019
62,TAUNTON,W2911,MA62-45,Indirect,terry brook, ,2019
94,SOUTH COASTAL,W2912,MA94-36,Direct,first herring brook,first herring brook,2019
94,SOUTH COASTAL,W2913,MA94178,Indirect,aaron river, ,2019
62,TAUNTON,W2914,MA62-29,Direct,mill river,mill river,2018
62,TAUNTON,W2915,MA62-29,Direct,mill river,mill river,2018
74,BOSTON HARBOR: Weymouth & Weir,W2916,MA74-03,Indirect,unnamed tributary, ,2018
74,BOSTON HARBOR: Weymouth & Weir,W2917,MA74-03,Indirect,unnamed tributary, ,2018
74,BOSTON HARBOR: Weymouth & Weir,W2918,MA74-20,Direct,plymouth river,plymouth river,2018
74,BOSTON HARBOR: Weymouth & Weir,W2919,MA74-20,Direct,plymouth river,plymouth river,2018
53,NARRAGANSETT BAY (SHORE),W2920,MA53-16,Direct,rocky run,rocky run,2018
62,TAUNTON,W2921,MA62-05,Direct,salisbury plain river,salisbury plain river,2018
53,NARRAGANSETT BAY (SHORE),W2922,MA53-05,Indirect,unnamed tributary, ,2018
95,BUZZARDS BAY,W2923,MA95-73,Direct,dunhams brook,dunhams brook,2018
95,BUZZARDS BAY,W2924,MA95-73,Indirect,unnamed tributary, ,2018
95,BUZZARDS BAY,W2925,MA95-73,Direct,dunhams brook,dunhams brook,2018
95,BUZZARDS BAY,W2926,MA95-73,Direct,dunhams brook,dunhams brook,2018
95,BUZZARDS BAY,W2927,MA95-73,Indirect,unnamed tributary, ,2018
82,CONCORD (SuAsCo),W2928,MA82042,Direct,fort meadow reservoir,fort meadow reservoir,2017
82,CONCORD (SuAsCo),W2929,MA82017,Direct,chauncy lake,chauncy lake,2017
51,BLACKSTONE,W2930,MA51123,Direct,pratt pond,pratt pond,2017
51,BLACKSTONE,W2931,MA51134,Direct,riley pond,riley pond,2017
51,BLACKSTONE,W2932,MA51125,Direct,lake quinsigamond,lake quinsigamond,2018
51,BLACKSTONE,W2933,MA51073,Direct,indian lake,indian lake,2018
35,MILLERS,W2934,MA35-28,Direct,beaver brook,beaver brook,2019
35,MILLERS,W2935,MA35-19,Direct,lyons brook,lyons brook,2019
35,MILLERS,W2936,MA35-19,Direct,lyons brook,lyons brook,2019
34,CONNECTICUT,W2937,MA34-09,Direct,long plain brook,long plain brook,2019
97,ISLANDS,W2938,MA97-25,Direct,tiasquam river,tiasquam river,2019
97,ISLANDS,W2939,MA97-25,Direct,tiasquam river,tiasquam river,2019
97,ISLANDS,W2940,MA97-25,Direct,tiasquam river,tiasquam river,2019
97,ISLANDS,W2941,MA97-25,Direct,tiasquam river,tiasquam river,2019
97,ISLANDS,W2942,MA97-25,Direct,tiasquam river,tiasquam river,2019
97,ISLANDS,W2943,MA97-25,Direct,tiasquam river,tiasquam river,2019
51,BLACKSTONE,W2944,MA51-08,Indirect,weasel brook, ,2019
51,BLACKSTONE,W2945,MA51-17,Direct,poor farm brook,poor farm brook,2019
51,BLACKSTONE,W2946,MA51060,Indirect,big bummet brook, ,2019
51,BLACKSTONE,W2947,MA51-03,Indirect,cold spring brook, ,2019
51,BLACKSTONE,W2948,MA51073,Indirect,unnamed tributary, ,2019
51,BLACKSTONE,W2949,MA51-16,Direct,dark brook,dark brook,2019
51,BLACKSTONE,W2950,MA51-38,Direct,unnamed tributary,unnamed tributary,2019
62,TAUNTON,W2951,MA62-07,Indirect,trout book, ,2019
32,WESTFIELD,W2952,MA32-13,Direct,west branch,west falls branch,2017
95,BUZZARDS BAY,W2953,MA95115,Direct,wankinco river/parker mills pond,parker mills pond,2018
35,MILLERS,W2954,MA35-15,Indirect,wickett brook, ,2020
35,MILLERS,W2955,MA35-04,Indirect,unnamed tributary, ,2020
35,MILLERS,W2956,MA35-13,Direct,lawrence brook,lawrence brook,2020
35,MILLERS,W2957,MA35-42,Direct,rich brook,rich brook,2020
35,MILLERS,W2958,MA35-04,Indirect,thousand acre brook, ,2020
35,MILLERS,W2959,MA35-09,Direct,beaver brook,beaver brook,2020
35,MILLERS,W2960,MA35-28,Indirect,chickering brook, ,2020
35,MILLERS,W2961,MA35-07,Indirect,unnamed tributary, ,2020
36,CHICOPEE,W2962,MA36-41,Direct,fuller brook,fuller brook,2020
36,CHICOPEE,W2963,MA36-52,Direct,unnamed tributary,unnamed tributary,2020
36,CHICOPEE,W2964,MA36003,Indirect,broad brook, ,2020
36,CHICOPEE,W2965,MA36-16,Indirect,blodgett mill brook, ,2020
36,CHICOPEE,W2966,MA36-15,Indirect,o'neil brook, ,2020
36,CHICOPEE,W2967,MA36166,Indirect,meadow brook, ,2020
36,CHICOPEE,W2968,MA36166,Indirect,sucker brook, ,2020
36,CHICOPEE,W2969,MA36166,Indirect,unnamed tributary, ,2020
81,NASHUA,W2970,MA81-62,Indirect,pearl hill brook, ,2020
36,CHICOPEE,W2971,MA36-20,Direct,cranberry river,cranberry river,2020
