OBJECTID,Name,AU_ID,Area_SQ_MI,AU_Size,MERGE_SRC,OID_,Shape_Leng,Shape_Area,curr_are,TotArea,sqMi23
397,MA92_04,MA92-04,8.53650000000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,31920.00000000000,22108600.00000000000,8.53649554803,8.53000000000,17.07299079770
400,MA92_07,MA92-07,4.82069000000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,24160.00000000000,11230317.60110000000,4.33619503081,4.82000000000,9.64137196743
401,MA92_09,MA92-09,2.01585000000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,17080.00000000000,5220900.00000000000,2.01585155175,2.02000000000,4.03170310356
403,MA92_12,MA92-12,3.41253000000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,32900.00000000000,8838200.00000000000,3.41252804640,3.41000000000,6.82505609313
404,MA92_13,MA92-13,11.01630000000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,52360.00000000000,28187808.06060000000,10.88351140740,10.88000000000,22.03258080130
407,MA92_16,MA92-16,1.92100000000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,13900.00000000000,4975300.00000000000,1.92099620493,1.92000000000,3.84199241642
411,MA92_20,MA92-20,1.71686000000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,13760.00000000000,4446600.00000000000,1.71686199584,1.72000000000,3.43372399163
412,MA92_21,MA92-21,1.03518000000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,12000.00000000000,2681100.00000000000,1.03518101068,1.03000000000,2.07036201205
413,MA92_22,MA92-22,0.72224700000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,9260.00000000000,1870600.00000000000,0.72224704678,0.72000000000,1.44449401443
414,MA92_25,MA92-25,3.13155000000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,18260.00000000000,8110500.00000000000,3.13155024667,3.13000000000,6.26310032322
416,MA92_24,MA92-24,2.96512000000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,19940.09800000000,7679497.16080000000,2.96512033775,2.97000000000,5.93024048438
434,MA92_19,MA92-19,3.14859000000,0.00000000000,New Group Layer\Ipswich_all_SubBasins,0,24780.00000000000,8154700.00000000000,3.14858620867,3.15000000000,6.29717234133
441,MA11_01,MA11-01,41.13720000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,65880.04319990000,106547604.49100000000,41.13715952940,11.19000000000,11.21207025650
442,MA11_02,MA11-02,43.66900000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,66459.97099990000,113105100.93000000000,43.66900211630,13.72000000000,13.74391269600
443,MA11_03,MA11-03,63.91750000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,83580.05679990000,165540899.72900000000,63.91746990790,63.89000000000,63.91746792660
444,MA11_04,MA11-04,74.58940000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,95880.00739990000,193180898.61700000000,74.58937225270,74.56000000000,74.58936994310
445,MA11_13,MA11-13,10.49080000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,36560.00000000000,27170400.00000000000,10.49084959250,10.49000000000,10.49084929490
446,MA11_15,MA11-15,7.14588000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,28780.00000000000,18507100.00000000000,7.14588497905,7.14000000000,7.14588489115
447,MA11_16,MA11-16,2.39758000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,18160.00000000000,6209500.00000000000,2.39758051786,2.40000000000,2.39758041565
448,MA11_19,MA11-19,7.31188000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,24080.00000000000,18937300.00000000000,7.31187547306,7.31000000000,7.31187532533
449,MA11_20,MA11-20,2.17190000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,15740.00700000000,5625196.06810000000,2.17190070493,2.17000000000,2.17190030942
450,MA11_23,MA11-23,10.36400000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,35980.00000000000,26843400.00000000000,10.36403761940,1.80000000000,1.81090632418
451,MA11_05,MA11-05,204.95800000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,175059.92280000000,530835799.57800000000,204.95757883100,163.93000000000,164.00149869900
452,MA11_06,MA11-06,43.01970000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,69779.91280000000,111419202.06900000000,43.01971627810,42.41000000000,42.42033206090
453,MA11_09,MA11-09,14.06480000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,33680.00000000000,36428000.00000000000,14.06483297000,13.11000000000,13.11324006680
454,MA11_10,MA11-10,1.26425000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,11740.00000000000,3274300.00000000000,1.26425119497,1.26000000000,1.26425115372
455,MA11_24,MA11-24,4.86185000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,24420.00000000000,12591800.00000000000,4.86184989952,4.86000000000,4.86184967990
456,MA11_22,MA11-22,14.80530000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,37100.00000000000,38345000.00000000000,14.80528721510,14.20000000000,14.20590514410
458,MA11_17,MA11-17,2.86949000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,16320.02730020000,7431800.11282000000,2.86949181095,2.87000000000,2.86949172801
459,MA11_18,MA11-18,3.29860000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,18320.00000000000,8543200.00000000000,3.29859948723,3.30000000000,3.29859935571
460,MA11_21,MA11-21,3.92956000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,18000.00000000000,10177300.00000000000,3.92955647613,3.93000000000,3.92955644904
462,MA13_01,MA13-01,13.28830000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,31236.90301110000,34414260.05580000000,13.28831490390,13.29000000000,13.28831467180
464,MA11_26,MA11-26,1.57290000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,11340.00000000000,4073800.00000000000,1.57290246174,1.57000000000,1.57290234968
465,MA11_25,MA11-25,3.17828000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,17940.00000000000,8231800.00000000000,3.17827598791,3.14000000000,3.14375011081
466,MA11_28,MA11-28,6.70530000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,26260.00500000000,17366506.59200000000,6.70529888922,6.70529900000,6.70529859390
467,MA11_29,MA11-29,1.81399000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,12460.00000000000,4698300.00000000000,1.81399269737,1.57284600000,1.57344231949
468,MA11_30,MA11-30,1.81265000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,12080.00000000000,4694800.00000000000,1.81264872140,1.77812100000,1.77812284430
469,MA11_31,MA11-31,1.43334000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,13700.00000000000,3712200.00000000000,1.43334455826,1.43266400000,1.43334447028
470,MA11_32,MA11-32,1.52416000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,15020.00000000000,3947500.00000000000,1.52416090896,1.52415900000,1.52416091431
471,MA11_33,MA11-33,0.93080400000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,9180.00000000000,2410800.00000000000,0.93080438908,0.93080400000,0.93080431567
472,MA11_34,MA11-34,2.50745000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,14700.00000000000,6494100.00000000000,2.50744691131,2.50744700000,2.50744673297
473,MA11_35,MA11-35,0.63820000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,7760.00000000000,1652900.00000000000,0.63819953723,0.63819900000,0.63819953789
474,MA11_36,MA11-36,2.34856000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,13060.00000000000,6082700.00000000000,2.34856192940,2.34856200000,2.34856170780
475,MA11_38,MA11-38,3.60926000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,20300.00000000000,9347900.00000000000,3.60925995394,3.60926000000,3.60925926200
476,MA11_37,MA11-37,2.01257000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,11680.00000000000,5212500.00000000000,2.01257118729,2.01257100000,2.01257070473
477,MA11_39,MA11-39,1.19200000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,10500.00000000000,3087200.00000000000,1.19200301689,1.19120500000,1.19200294931
478,MA11_40,MA11-40,1.39136000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,12540.00000000000,3603500.00000000000,1.39135516402,1.39135500000,1.39135508551
479,MA11_41,MA11-41,2.15746000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,15760.00000000000,5587600.00000000000,2.15745685213,2.08152400000,2.15745679744
480,MA11_42,MA11-42,1.69559000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,14080.00000000000,4391600.00000000000,1.69558627618,1.69558600000,1.69558616801
481,MA11_43,MA11-43,2.32770000000,0.00000000000,New Group Layer\Hudson_all_subbasinS,0,15960.00000000000,6028700.00000000000,2.32769559562,2.32769500000,2.32769520200
482,MA21_07,MA21-07,14.40110000000,0.00000000000,New Group Layer\dec2016_subbasins,0,38920.09520000000,37296195.56500000000,14.40112441310,14.40000000000,14.40112370550
483,MA21_09,MA21-09,9.10172000000,0.00000000000,New Group Layer\dec2016_subbasins,0,35540.00000000000,23572400.00000000000,9.10172111764,9.09000000000,9.10172081289
484,MA21_17,MA21-17,23.55820000000,0.00000000000,New Group Layer\dec2016_subbasins,0,53080.00000000000,61012100.00000000000,23.55816806160,23.55000000000,23.55816744750
485,MA21_22,MA21-22,18.60540000000,0.00000000000,New Group Layer\dec2016_subbasins,0,49840.00000000000,48184500.00000000000,18.60543032390,16.13000000000,16.12855815320
486,MA21_25,MA21-25,56.72800000000,0.00000000000,New Group Layer\dec2016_subbasins,0,99600.06360000000,147012119.32700000000,56.76562532250,56.57000000000,56.68423760100
487,MA21_01,MA21-01,53.14200000000,0.00000000000,New Group Layer\dec2016_subbasins,0,94219.86939990000,137630301.83400000000,53.14201303960,53.12000000000,53.14201107360
488,MA21_28,MA21-28,22.21770000000,0.00000000000,New Group Layer\dec2016_subbasins,0,50900.00000000000,57539500.00000000000,22.21768624940,22.21000000000,22.21768461190
489,MA21_26,MA21-26,62.25140000000,0.00000000000,New Group Layer\dec2016_subbasins,0,117299.96680000000,161316627.62500000000,62.28897469330,58.41000000000,58.52789651810
490,MA21_23,MA21-23,53.27930000000,0.00000000000,New Group Layer\dec2016_subbasins,0,92800.03340000000,137983197.55400000000,53.27929526280,29.66000000000,29.65614502620
491,MA21_21,MA21-21,5.76903000000,0.00000000000,New Group Layer\dec2016_subbasins,0,25760.00000000000,14940800.00000000000,5.76902793849,5.31000000000,5.31937818931
493,MA21_15,MA21-15,50.14120000000,0.00000000000,New Group Layer\dec2016_subbasins,0,103239.82800000000,130180113.81200000000,50.26620175450,41.73000000000,41.75918647210
494,MA21_12,MA21-12,3.80534000000,0.00000000000,New Group Layer\dec2016_subbasins,0,19260.00000000000,9855300.00000000000,3.80533635536,3.80000000000,3.80533597547
496,MA21_02,MA21-02,70.85870000000,0.00000000000,New Group Layer\dec2016_subbasins,0,113979.73320000000,183514085.68900000000,70.85872750480,70.83000000000,70.85872534380
497,MA21_29,MA21-29,15.10040000000,0.00000000000,New Group Layer\dec2016_subbasins,0,40160.00000000000,39107200.00000000000,15.10035850510,15.10000000000,15.10035824480
498,MA21_39,MA21-39,10.08640000000,0.00000000000,New Group Layer\dec2016_subbasins,0,37160.00000000000,26445410.17440000000,10.21134481170,9.86000000000,9.86519724035
499,MA21_34,MA21-34,1.25786000000,0.00000000000,New Group Layer\dec2016_subbasins,0,14520.00000000000,3257700.00000000000,1.25785893439,1.26000000000,1.25785890650
501,MA21_38,MA21-38,2.01444000000,0.00000000000,New Group Layer\dec2016_subbasins,0,15160.00000000000,5540610.17440000000,2.13939085637,1.94000000000,1.94468389479
502,MA21_44,MA21-44,12.24520000000,0.00000000000,New Group Layer\dec2016_subbasins,0,35859.55623980000,31712863.62590000000,12.24524713230,9.77000000000,9.76837506799
503,MA21_45,MA21-45,2.01644000000,0.00000000000,New Group Layer\dec2016_subbasins,0,13780.00000000000,5222200.00000000000,2.01644123261,0.28000000000,0.28473754460
504,MA21_47,MA21-47,2.03674000000,0.00000000000,New Group Layer\dec2016_subbasins,0,19220.00000000000,5274800.00000000000,2.03673824380,2.04000000000,2.03673807458
505,MA21_48,MA21-48,15.12240000000,0.00000000000,New Group Layer\dec2016_subbasins,0,48600.00000000000,39164400.00000000000,15.12242000770,4.44000000000,4.43827264862
506,MA21_49,MA21-49,5.20611000000,0.00000000000,New Group Layer\dec2016_subbasins,0,22060.00000000000,13482800.00000000000,5.20610600155,5.21000000000,5.20610567527
507,MA21_50,MA21-50,0.77249000000,0.00000000000,New Group Layer\dec2016_subbasins,0,10040.00000000000,2000600.00000000000,0.77249014992,0.77000000000,0.77249009981
509,MA21_55,MA21-55,8.36171000000,0.00000000000,New Group Layer\dec2016_subbasins,0,34320.00000000000,21655400.00000000000,8.36170709545,8.36000000000,8.36170664915
510,MA21_56,MA21-56,6.04734000000,0.00000000000,New Group Layer\dec2016_subbasins,0,30587.23111320000,15661581.41570000000,6.04734307222,6.05000000000,6.04734261253
511,MA21_62,MA21-62,1.57963000000,0.00000000000,New Group Layer\dec2016_subbasins,0,11779.98860000000,4091004.74100000000,1.57963091065,1.58000000000,1.57963093389
512,MA21_63,MA21-63,3.34573000000,0.00000000000,New Group Layer\dec2016_subbasins,0,21960.00000000000,8665000.00000000000,3.34572536170,3.34000000000,3.34572516209
513,MA21_65,MA21-65,2.74681000000,0.00000000000,New Group Layer\dec2016_subbasins,0,17880.00000000000,7113900.00000000000,2.74680672134,2.75000000000,2.74680669168
514,MA21_66,MA21-66,6.30803000000,0.00000000000,New Group Layer\dec2016_subbasins,0,25420.00000000000,16337100.00000000000,6.30802551489,6.31000000000,6.30802548399
515,MA21_70,MA21-70,3.33881000000,0.00000000000,New Group Layer\dec2016_subbasins,0,17940.00000000000,8647000.00000000000,3.33880982708,3.34000000000,3.33880971896
516,MA21_73,MA21-73,5.08111000000,0.00000000000,New Group Layer\dec2016_subbasins,0,22090.26918140000,13159078.83500000000,5.08110527802,5.08000000000,5.08110516679
517,MA21_74,MA21-74,8.82618000000,0.00000000000,New Group Layer\dec2016_subbasins,0,33180.00000000000,22858100.00000000000,8.82618172022,8.83000000000,8.82618150592
518,MA21_76,MA21-76,9.56878000000,0.00000000000,New Group Layer\dec2016_subbasins,0,38680.00000000000,24781500.00000000000,9.56877519367,9.57000000000,9.56877498347
519,MA21_14,MA21-14,2.20243000000,0.00000000000,New Group Layer\dec2016_subbasins,0,16567.89386080000,5703875.45526000000,2.20243400692,2.20000000000,2.20243390987
520,MA21_08,MA21-08,2.96814000000,0.00000000000,New Group Layer\dec2016_subbasins,0,17144.10732770000,7687081.75474000000,2.96814501145,2.97000000000,2.96814489990
521,MA21_10,MA21-10,2.27038000000,0.00000000000,New Group Layer\dec2016_subbasins,0,15820.00000000000,5880000.00000000000,2.27037918760,2.27000000000,2.27037888100
522,MA21_11,MA21-11,21.46050000000,0.00000000000,New Group Layer\dec2016_subbasins,0,58080.00000000000,55580000.00000000000,21.46047957590,21.45000000000,21.46047811630
525,MA21_24,MA21-24,11.86520000000,0.00000000000,New Group Layer\dec2016_subbasins,0,40960.00000000000,31052110.17440000000,11.99012696550,11.64000000000,11.64397937800
526,MA21_27,MA21-27,7.96004000000,0.00000000000,New Group Layer\dec2016_subbasins,0,30880.00000000000,20615000.00000000000,7.96003630365,7.96000000000,7.96003565434
527,MA21_30,MA21-30,7.02403000000,0.00000000000,New Group Layer\dec2016_subbasins,0,28680.00000000000,18190900.00000000000,7.02402818678,7.02000000000,7.02402813236
528,MA21_31,MA21-31,3.36037000000,0.00000000000,New Group Layer\dec2016_subbasins,0,18042.40474710000,8702748.09172000000,3.36037038842,3.36000000000,3.36037031525
529,MA21_32,MA21-32,2.04445000000,0.00000000000,New Group Layer\dec2016_subbasins,0,15500.00000000000,5294900.00000000000,2.04445153627,2.04000000000,2.04445133834
530,MA21_33,MA21-33,0.83535800000,0.00000000000,New Group Layer\dec2016_subbasins,0,9105.41831368000,2163452.39334000000,0.83535822089,0.84000000000,0.83535823897
531,MA21_37,MA21-37,9.19273000000,0.00000000000,New Group Layer\dec2016_subbasins,0,40740.00000000000,23807400.00000000000,9.19273095363,9.10000000000,9.19273100892
532,MA21_40,MA21-40,1.64352000000,0.00000000000,New Group Layer\dec2016_subbasins,0,15119.99874000000,4256399.95901000000,1.64352147696,1.64000000000,1.64352145875
533,MA21_41,MA21-41,3.89016000000,0.00000000000,New Group Layer\dec2016_subbasins,0,17739.99150070000,10074799.95500000000,3.89016101716,3.89000000000,3.89016097775
534,MA21-42,MA21-42,1.07421000000,0.00000000000,New Group Layer\dec2016_subbasins,0,9839.99279581000,2781999.96499000000,1.07420882681,1.07000000000,1.07420879093
535,MA21_43,MA21-43,1.68834000000,0.00000000000,New Group Layer\dec2016_subbasins,0,16499.98360100000,4372500.01450000000,1.68834192118,1.69000000000,1.68834191518
536,MA21_46,MA21-46,3.59360000000,0.00000000000,New Group Layer\dec2016_subbasins,0,18613.74678980000,9306734.12244000000,3.59360402622,3.59000000000,3.59360401963
537,MA21_51,MA21-51,0.96910800000,0.00000000000,New Group Layer\dec2016_subbasins,0,11420.00000000000,2509800.00000000000,0.96910772741,0.97000000000,0.96910772741
538,MA21_52,MA21-52,0.99694300000,0.00000000000,New Group Layer\dec2016_subbasins,0,8939.99208764000,2581900.04150000000,0.99694332628,1.00000000000,0.99694331354
539,MA21_54,MA21-54,1.09301000000,0.00000000000,New Group Layer\dec2016_subbasins,0,10319.99138740000,2830699.99600000000,1.09300811667,1.09000000000,1.09300810753
540,MA21_57,MA21-57,0.94052100000,0.00000000000,New Group Layer\dec2016_subbasins,0,10760.00000000000,2435800.00000000000,0.94052114191,0.94000000000,0.94052114212
541,MA21_58,MA21-58,1.41024000000,0.00000000000,New Group Layer\dec2016_subbasins,0,13299.99498050000,3652299.95751000000,1.41024105574,1.41000000000,1.41024103913
542,MA21_59,MA21-59,3.54075000000,0.00000000000,New Group Layer\dec2016_subbasins,0,17722.86254800000,9170006.57064000000,3.54074770777,3.54000000000,3.54074770866
543,MA21_60,MA21-60,1.96105000000,0.00000000000,New Group Layer\dec2016_subbasins,0,14443.21659240000,5078826.87065000000,1.96104573223,1.96000000000,1.96104564966
544,MA21_61,MA21-61,1.44991000000,0.00000000000,New Group Layer\dec2016_subbasins,0,11439.99585350000,3755100.04150000000,1.44991442053,1.45000000000,1.44991437966
545,MA21_64,MA21-64,1.20886000000,0.00000000000,New Group Layer\dec2016_subbasins,0,14219.99721220000,3130800.00099000000,1.20886113672,1.21000000000,1.20886106651
546,MA21_67,MA21-67,2.10839000000,0.00000000000,New Group Layer\dec2016_subbasins,0,13179.99437530000,5460499.96348000000,2.10838960876,2.11000000000,2.10838962101
547,MA21_68,MA21-68,1.26645000000,0.00000000000,New Group Layer\dec2016_subbasins,0,13859.98673580000,3280000.05548000000,1.26644679650,1.26000000000,1.26644631059
548,MA21_69,MA21-69,3.01957000000,0.00000000000,New Group Layer\dec2016_subbasins,0,18862.32811020000,7820241.74454000000,3.01957371838,3.02000000000,3.01957339500
549,MA21_71,MA21-71,1.33143000000,0.00000000000,New Group Layer\dec2016_subbasins,0,12679.98781750000,3448199.98799000000,1.33143193398,1.33000000000,1.33143188041
550,MA21_72,MA21-72,3.41394000000,0.00000000000,New Group Layer\dec2016_subbasins,0,21085.93140910000,8841626.36208000000,3.41393804881,3.41000000000,3.41393788999
551,MA21_75,MA21-75,10.40650000000,0.00000000000,New Group Layer\dec2016_subbasins,0,36807.56236480000,27053574.88270000000,10.44614881110,10.39000000000,10.40652548680
552,MA21_77,MA21-77,6.62413000000,0.00000000000,New Group Layer\dec2016_subbasins,0,25851.58506840000,17155401.10840000000,6.62413209964,6.62000000000,6.62413268716
553,MA21_78,MA21-78,1.33400000000,0.00000000000,New Group Layer\dec2016_subbasins,0,10719.97484380000,3454799.86500000000,1.33399658984,1.33000000000,1.33399645399
554,MA21_79,MA21-79,23.98930000000,0.00000000000,New Group Layer\dec2016_subbasins,0,66307.45616580000,62128038.10350000000,23.98931700980,15.81000000000,15.82844938290
555,MA21_80,MA21-80,11.39920000000,0.00000000000,New Group Layer\dec2016_subbasins,0,37951.39851980000,29522466.85710000000,11.39920174820,11.40000000000,11.39920141090
556,MA21_35,MA21-35,2.96234000000,0.00000000000,New Group Layer\dec2016_subbasins,0,15820.00000000000,7671900.00000000000,2.96234295448,2.96000000000,2.96234284055
557,MA21_81,MA21-81,9.21370000000,0.00000000000,New Group Layer\dec2016_subbasins,0,38340.00730000000,23862009.03050000000,9.21369868579,9.21000000000,9.21369862210
558,MA21_06,MA21-06,43.94980000000,0.00000000000,New Group Layer\dec2016_subbasins,0,96180.00970000000,113822243.72600000000,43.94982555650,32.80000000000,32.81460900890
565,MA42_08,MA42-08,4.60231000000,0.00000000000,New Group Layer\french_all_subbasins,0,25793.98490450000,11919085.62610000000,4.60231002687,4.60000000000,4.60230955945
566,MA42_13,MA42-13,10.84370000000,0.00000000000,New Group Layer\french_all_subbasins,0,48537.36322630000,28083135.18790000000,10.84372234330,10.84000000000,10.84372164870
567,MA42_11,MA42-11,3.59757000000,0.00000000000,New Group Layer\french_all_subbasins,0,18380.00000000000,9317000.00000000000,3.59756578076,3.60000000000,3.59756544844
568,MA42_12,MA42-12,0.88226700000,0.00000000000,New Group Layer\french_all_subbasins,0,9080.00000000000,2284900.00000000000,0.88226680969,0.88000000000,0.88226667935
571,MA42_15,MA42-15,2.56883000000,0.00000000000,New Group Layer\french_all_subbasins,0,16260.00000000000,6653242.39950000000,2.56900212094,2.57000000000,2.56883126791
572,MA42_16,MA42-16,1.03456000000,0.00000000000,New Group Layer\french_all_subbasins,0,10291.34063490000,2693725.27664000000,1.04012115348,1.03000000000,1.03455990156
573,MA42_18,MA42-18,2.97640000000,0.00000000000,New Group Layer\french_all_subbasins,0,19140.00000000000,7708300.00000000000,2.97640132197,2.98000000000,2.97640115669
574,MA42_19,MA42-19,8.59997000000,0.00000000000,New Group Layer\french_all_subbasins,0,33820.00000000000,22272300.00000000000,8.59997335035,8.60000000000,8.59997258492
576,MA42_10,MA42-10,10.90340000000,0.00000000000,New Group Layer\french_all_subbasins,0,36782.82270380000,27891171.80200000000,10.76953557370,10.81000000000,10.80796783600
577,MA42_21,MA42-21,5.10737000000,0.00000000000,New Group Layer\french_all_subbasins,0,27760.00000000000,13227100.00000000000,5.10737184429,5.11000000000,5.10737160234
578,MA31_01,MA31-01,101.99900000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,136460.21080000000,264157937.13100000000,101.99899776400,101.33000000000,101.33452585100
579,MA31_02,MA31-02,16.62910000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,66340.00000000000,43066100.00000000000,16.62908295450,16.63000000000,16.62908187910
580,MA31_03,MA31-03,31.39660000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,69220.03620000000,81311212.25500000000,31.39659908960,31.39000000000,31.39659745340
581,MA31_04,MA31-04,1.83570000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,16520.00000000000,4754100.00000000000,1.83569631161,1.84000000000,1.83569611058
582,MA31_05,MA31-05,2.01891000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,14000.00000000000,5228600.00000000000,2.01891364005,2.02000000000,2.01891349293
583,MA31_07,MA31-07,11.49920000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,50123.59885480000,29780753.81170000000,11.49921102610,11.50000000000,11.49921000910
584,MA31_08,MA31-08,1.54888000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,16020.00000000000,4011300.00000000000,1.54888047071,1.55000000000,1.54888055940
585,MA31_09,MA31-09,1.07120000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,12140.00000000000,2774200.00000000000,1.07120038927,1.07000000000,1.07120038919
586,MA31_10,MA31-10,5.14751000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,26643.59885480000,13331046.18830000000,5.14750905249,5.15000000000,5.14750906827
587,MA31_11,MA31-11,4.18607000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,30660.00000000000,10841100.00000000000,4.18606776213,4.19000000000,4.18606751537
588,MA31_13,MA31-13,6.74977000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,33314.14213560000,17480650.00000000000,6.74977019609,6.75000000000,6.74977008190
589,MA31_14,MA31-14,9.96058000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,40100.00000000000,25686946.52840000000,9.91843708091,9.87000000000,9.86548163722
590,MA31_15,MA31-15,6.98929000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,29380.00000000000,18101000.00000000000,6.98929428499,6.70000000000,6.71238410717
591,MA31_16,MA31-16,20.62960000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,53320.00000000000,53426900.00000000000,20.62960732670,19.95000000000,19.99488671130
592,MA31_06,MA31-06,6.30913000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,39363.59885480000,16339453.81070000000,6.30913462072,6.31000000000,6.30913394986
593,MA31_17,MA31-17,1.52262000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,14460.00030010000,3943299.98450000000,1.52261582155,1.52000000000,1.52261562449
594,MA31_18,MA31-18,1.80167000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,16160.00070010000,4666000.00350000000,1.80167310903,1.80000000000,1.80167294654
595,MA31_20,MA31-20,3.17250000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,20480.00010010000,8216199.95200000000,3.17250051560,3.17000000000,3.17250053436
596,MA31_22,MA31-22,2.78216000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,19119.99890010000,7205300.00300000000,2.78216274049,2.78000000000,2.78216239108
597,MA31_24,MA31-24,1.19507000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,11380.00090000000,3095000.00850000000,1.19506581325,1.20000000000,1.19506570832
598,MA31_25,MA31-25,3.99252000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,26112.90015160000,10339890.13040000000,3.99252402170,3.99000000000,3.99252397353
599,MA31_28,MA31-28,1.53363000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,13059.99900010000,3971800.00200000000,1.53362843846,1.53000000000,1.53362851466
600,MA31_34,MA31-34,2.46458000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,16339.99940010000,6382800.00750000000,2.46457926604,2.46000000000,2.46457924188
601,MA31_37,MA31-37,1.20656000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,12480.00110000000,3124800.02250000000,1.20656461905,0.90000000000,0.92274241139
602,MA31_19,MA31-19,4.82983000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,24224.00992410000,12508399.30900000000,4.82982919479,4.43000000000,4.43066656289
603,MA31_27,MA31-27,1.67677000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,14020.00000000000,4342500.00000000000,1.67676726180,1.68000000000,1.67676743152
604,MA31_32,MA31-32,9.85689000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,34140.00000000000,25527500.00000000000,9.85688912636,9.86000000000,9.85688866362
605,MA31_33,MA31-33,5.01307000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,24820.00000000000,12982900.00000000000,5.01306687107,5.01000000000,5.01306646596
606,MA31_36,MA31-36,0.58730000000,0.00000000000,New Group Layer\Farmington_all_subbasins_20July,0,8700.00000000000,1521000.00000000000,0.58730050243,0.59000000000,0.58730055291
